SUBJECT_DESC,CAMPUS_DESC,STUDENT_CAMPUS_DESC,ACADEMIC_PERIOD,ACADEMIC_PERIOD_DESC,MEETING_TYPE_DESC,CRN,Professor,Subject,Course,Section,Title,Credits,Building,Room,Sub Academic Term,Days,Time,Class Status TBA,Max Enrollment,Actual Enrolled,Course Text Narrative
"Sanders, Manuel J.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,28365,"Sanders, Manuel J.",MATH,B141,001,Calculus I,4,HARG,278,20 - Beaufort Full Term,M      ,8:00 AM - 10:30 AM,,24,17,
"Sanders, Manuel J.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28368,"Sanders, Manuel J.",MATH,B141,002,Calculus I,4,HARG,278,20 - Beaufort Full Term,MTWTh   ,12:20 PM - 1:10 PM,,24,19,
"Sanders, Manuel J.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,28368,"Sanders, Manuel J.",MATH,B141,002,Calculus I,4,HARG,278,20 - Beaufort Full Term,   Th   ,10:45 AM - 1:15 PM,,24,19,
"Sawyer, Caroline",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28209,"Sawyer, Caroline",COMM,B190,001,Intro to Communications Studie,3,HARG,278,20 - Beaufort Full Term, T Th   ,10:50 AM - 12:05 PM,,25,25,
"Sawyer, Caroline",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,28209,"Sawyer, Caroline",COMM,B190,001,Intro to Communications Studie,3,HARG,278,20 - Beaufort Full Term, T     ,10:45 AM - 1:15 PM,,25,25,
"Sawyer, Caroline",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,29053,"Sawyer, Caroline",COMM,B225,001,Single Camera Production,3,LIBR2,147,20 - Beaufort Full Term, T     ,1:30 PM - 4:00 PM,,12,8,
"Sawyer, Caroline",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,29053,"Sawyer, Caroline",COMM,B225,001,Single Camera Production,3,LIBR2,147,20 - Beaufort Full Term, T     ,1:30 PM - 4:00 PM,,12,8,
"Sawyer, Caroline",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31059,"Sawyer, Caroline",COMM,B230,IS1,Organizational Communication,3,,,20 - Beaufort Full Term,       ,,TBA,1,1,TAUGHT AS Independent Study (Student: K. Winebrenner)
"Sawyer, Caroline",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31062,"Sawyer, Caroline",COMM,B399,IS2,Independent Studies,3,,,20 - Beaufort Full Term,       ,,TBA,1,1,Media Research Methods (3) - C.Cecil
"Sawyer, Caroline",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28203,"Sawyer, Caroline",COMM,B490,01W,Communication Studies Capstone,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,10,5,
"Sawyer, Caroline",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28202,"Sawyer, Caroline",COMM,B495,001,Internship in Comm Studies,3,,,20 - Beaufort Full Term,       ,,TBA,15,9,
"Sawyer, Caroline",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31522,"Sawyer, Caroline",COMM,B495,01B,Internship in Comm Studies,3,,,2B - Beaufort Second Half Term,       ,,TBA,1,1,
"Seabrook, Michelene R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,29356,"Seabrook, Michelene R.",UNIV,B101,007,The Student in the University,3,HARG,271,20 - Beaufort Full Term, T Th   ,6:00 PM - 7:15 PM,,25,28,
"Seabrook, Michelene R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,29356,"Seabrook, Michelene R.",UNIV,B101,007,The Student in the University,3,HARG,271,20 - Beaufort Full Term, T     ,7:00 PM - 9:30 PM,,25,28,
"Sevim, Volkan",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28373,"Sevim, Volkan",MATH,B101,001,Experiential Mathematics,3,HARG,277,20 - Beaufort Full Term, T Th   ,8:00 AM - 9:15 AM,,25,18,
"Sevim, Volkan",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,28373,"Sevim, Volkan",MATH,B101,001,Experiential Mathematics,3,HARG,277,20 - Beaufort Full Term, T     ,8:00 AM - 10:30 AM,,25,18,
"Sevim, Volkan",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,29296,"Sevim, Volkan",MATH,B101,01W,Experiential Mathematics,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,20,19,
"Sevim, Volkan",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,29740,"Sevim, Volkan",MATH,B111,001,College Algebra,3,HARG,270,20 - Beaufort Full Term, T Th   ,10:50 AM - 12:05 PM,,24,24,
"Sevim, Volkan",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,29740,"Sevim, Volkan",MATH,B111,001,College Algebra,3,HARG,270,20 - Beaufort Full Term, T     ,10:45 AM - 1:15 PM,,24,24,
"Sevim, Volkan",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28375,"Sevim, Volkan",MATH,B221,001,Basic Concpt  Elementary Mth I,3,HARG,277,20 - Beaufort Full Term, T Th   ,3:05 PM - 4:20 PM,,25,13,
"Sevim, Volkan",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,28375,"Sevim, Volkan",MATH,B221,001,Basic Concpt  Elementary Mth I,3,HARG,277,20 - Beaufort Full Term, T     ,4:15 PM - 6:45 PM,,25,13,
"Sevim, Volkan",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31464,"Sevim, Volkan",MATH,B221,CH1,Basic Concpt  Elementary Mth I,3,HARG,277,20 - Beaufort Full Term, T Th   ,3:05 PM - 4:20 PM,,0,1,
"Sevim, Volkan",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,31464,"Sevim, Volkan",MATH,B221,CH1,Basic Concpt  Elementary Mth I,3,HARG,277,20 - Beaufort Full Term, T     ,4:15 PM - 6:45 PM,,0,1,
"Sevim, Volkan",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28376,"Sevim, Volkan",MATH,B222,001,Basic Concpt Elementary Mth II,3,HARG,277,20 - Beaufort Full Term, T Th   ,1:40 PM - 2:55 PM,,25,7,
"Sevim, Volkan",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,28376,"Sevim, Volkan",MATH,B222,001,Basic Concpt Elementary Mth II,3,HARG,277,20 - Beaufort Full Term,   Th   ,1:30 PM - 4:00 PM,,25,7,
"Shinn, James M.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26206,"Shinn, James M.",HIST,B111,001,Hist Am from Discovery to 1865,3,LIBR2,237,20 - Beaufort Full Term, T Th   ,12:15 PM - 1:30 PM,,70,69,
"Shinn, James M.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,26206,"Shinn, James M.",HIST,B111,001,Hist Am from Discovery to 1865,3,LIBR2,237,20 - Beaufort Full Term,   Th   ,10:45 AM - 1:15 PM,,70,69,
"Shinn, James M.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26208,"Shinn, James M.",HIST,B111,002,Hist Am from Discovery to 1865,3,HARG,156,20 - Beaufort Full Term, T Th   ,3:05 PM - 4:20 PM,,70,69,
"Shinn, James M.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,26208,"Shinn, James M.",HIST,B111,002,Hist Am from Discovery to 1865,3,HARG,156,20 - Beaufort Full Term, T     ,4:15 PM - 6:45 PM,,70,69,
"Shinn, James M.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,26200,"Shinn, James M.",HIST,B492,B01,Topics in History,3,CFA,202,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,25,16,History of the Lowcountry
"Shinn, James M.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26200,"Shinn, James M.",HIST,B492,B01,Topics in History,3,CFA,202,20 - Beaufort Full Term,M      ,1:30 PM - 4:30 PM,,25,16,History of the Lowcountry
"Shroyer, Ashley R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26572,"Shroyer, Ashley R.",NURS,B330,0WB,Transcultural Health Practices,3,WEB2,BEAUFORT,2B - Beaufort Second Half Term,       ,,TBA,24,19,
"Shroyer, Ashley R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,26478,"Shroyer, Ashley R.",NURS,B418,001,Community & Pub Health Nursing,3,SCITEC,223,20 - Beaufort Full Term,M      ,8:00 AM - 10:30 AM,,24,16,
"Shroyer, Ashley R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26478,"Shroyer, Ashley R.",NURS,B418,001,Community & Pub Health Nursing,3,SCITEC,223,20 - Beaufort Full Term,M      ,8:00 AM - 10:40 AM,,24,16,
"Shroyer, Ashley R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,26483,"Shroyer, Ashley R.",NURS,B418,002,Community & Pub Health Nursing,3,SCITEC,223,20 - Beaufort Full Term,M      ,10:45 AM - 1:15 PM,,17,13,
"Shroyer, Ashley R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26483,"Shroyer, Ashley R.",NURS,B418,002,Community & Pub Health Nursing,3,SCITEC,223,20 - Beaufort Full Term,M      ,12:00 PM - 2:40 PM,,17,13,
"Shroyer, Ashley R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,26486,"Shroyer, Ashley R.",NURS,B418,5W1,Community & Pub Health Nursing,3,WALTSN,120,20 - Beaufort Full Term,   Th   ,8:00 AM - 10:30 AM,,16,9,
"Shroyer, Ashley R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26486,"Shroyer, Ashley R.",NURS,B418,5W1,Community & Pub Health Nursing,3,WALTSN,120,20 - Beaufort Full Term,   Th   ,9:30 AM - 12:10 PM,,16,9,
"Shroyer, Ashley R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,31500,"Shroyer, Ashley R.",NURS,B418,CH1,Community & Pub Health Nursing,3,SCITEC,223,20 - Beaufort Full Term,M      ,8:00 AM - 10:30 AM,,0,2,
"Shroyer, Ashley R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31500,"Shroyer, Ashley R.",NURS,B418,CH1,Community & Pub Health Nursing,3,SCITEC,223,20 - Beaufort Full Term,M      ,8:00 AM - 10:40 AM,,0,2,
"Shroyer, Ashley R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,31499,"Shroyer, Ashley R.",NURS,B418,CH2,Community & Pub Health Nursing,3,SCITEC,223,20 - Beaufort Full Term,M      ,10:45 AM - 1:15 PM,,0,2,
"Shroyer, Ashley R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31499,"Shroyer, Ashley R.",NURS,B418,CH2,Community & Pub Health Nursing,3,SCITEC,223,20 - Beaufort Full Term,M      ,12:00 PM - 2:40 PM,,0,2,
"Shroyer, Ashley R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26489,"Shroyer, Ashley R.",NURS,B422C,01L,Clinical Care in Public & Comm,3,SCITEC,260,20 - Beaufort Full Term,    F  ,8:00 AM - 10:40 AM,,24,24,
"Shroyer, Ashley R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26492,"Shroyer, Ashley R.",NURS,B422C,02L,Clinical Care in Public & Comm,3,SCITEC,260,20 - Beaufort Full Term,    F  ,12:00 PM - 2:40 PM,,24,9,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27392,"Sidletsky, James",ARTS,B102,B01,Intro Visual Arts Computing,3,VAD,200,20 - Beaufort Full Term, T Th   ,9:25 AM - 11:40 AM,,20,20,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27392,"Sidletsky, James",ARTS,B102,B01,Intro Visual Arts Computing,3,VAD,200,20 - Beaufort Full Term,   Th   ,8:00 AM - 10:30 AM,,20,20,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27396,"Sidletsky, James",ARTS,B245,B26,Graphic Design I,3,VAD,200,20 - Beaufort Full Term,M W    ,11:30 AM - 1:45 PM,,15,2,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27396,"Sidletsky, James",ARTS,B245,B26,Graphic Design I,3,VAD,200,20 - Beaufort Full Term,  W    ,10:45 AM - 1:15 PM,,15,2,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27397,"Sidletsky, James",ARTS,B345,B26,Graphic Design II,3,VAD,200,20 - Beaufort Full Term,M W    ,11:30 AM - 1:45 PM,,5,2,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27397,"Sidletsky, James",ARTS,B345,B26,Graphic Design II,3,VAD,200,20 - Beaufort Full Term,  W    ,10:45 AM - 1:15 PM,,5,2,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28352,"Sidletsky, James",ARTS,B395,B01,Topics in Studio Art,3,VAD,200,20 - Beaufort Full Term, T Th   ,5:30 PM - 7:45 PM,,0,5,Agile Practices in Video Game Production
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,28352,"Sidletsky, James",ARTS,B395,B01,Topics in Studio Art,3,VAD,200,20 - Beaufort Full Term, T     ,7:00 PM - 9:30 PM,,0,5,Agile Practices in Video Game Production
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27393,"Sidletsky, James",MART,B210,B25,Digital Animation 1,3,VAD,200,20 - Beaufort Full Term, T Th   ,3:05 PM - 5:20 PM,,10,5,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27393,"Sidletsky, James",MART,B210,B25,Digital Animation 1,3,VAD,200,20 - Beaufort Full Term, T     ,4:15 PM - 6:45 PM,,10,5,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27416,"Sidletsky, James",MART,B281,B27,Video Game Design 1,3,VAD,200,20 - Beaufort Full Term,M W    ,2:00 PM - 4:15 PM,,10,5,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27416,"Sidletsky, James",MART,B281,B27,Video Game Design 1,3,VAD,200,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,10,5,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27394,"Sidletsky, James",MART,B310,B25,Digital Animation 2,3,VAD,200,20 - Beaufort Full Term, T Th   ,3:05 PM - 5:20 PM,,6,5,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27394,"Sidletsky, James",MART,B310,B25,Digital Animation 2,3,VAD,200,20 - Beaufort Full Term, T     ,4:15 PM - 6:45 PM,,6,5,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27417,"Sidletsky, James",MART,B381,B27,Video Game Design 2,3,VAD,200,20 - Beaufort Full Term,M W    ,2:00 PM - 4:15 PM,,5,2,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27417,"Sidletsky, James",MART,B381,B27,Video Game Design 2,3,VAD,200,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,5,2,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27395,"Sidletsky, James",MART,B410,B25,Narrative Media,3,VAD,200,20 - Beaufort Full Term, T Th   ,3:05 PM - 5:20 PM,,4,4,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27395,"Sidletsky, James",MART,B410,B25,Narrative Media,3,VAD,200,20 - Beaufort Full Term, T     ,4:15 PM - 6:45 PM,,4,4,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27418,"Sidletsky, James",MART,B481,B27,Performative Media,3,VAD,200,20 - Beaufort Full Term,M W    ,2:00 PM - 4:15 PM,,5,1,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27418,"Sidletsky, James",MART,B481,B27,Performative Media,3,VAD,200,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,5,1,
"Sidletsky, James",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27421,"Sidletsky, James",MART,B499,B01,Internship in Media Arts,3,,,20 - Beaufort Full Term,       ,,TBA,0,0,
"Simon, Paul G.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28856,"Simon, Paul G.",PEDU,B101,01A,RAD Self-Defense for Women,1,LIBR2,237,2A - Beaufort First Half Term,   Th   ,7:00 PM - 9:00 PM,,10,9,
"Simon, Paul G.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,28856,"Simon, Paul G.",PEDU,B101,01A,RAD Self-Defense for Women,1,LIBR2,237,2A - Beaufort First Half Term,   Th   ,7:00 PM - 9:30 PM,,10,9,
"Skees, Murray W.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26197,"Skees, Murray W.",PHIL,B110,001,Formal Logic: Deduction & Infe,3,HARG,270,20 - Beaufort Full Term,  W    ,12:00 PM - 1:15 PM,,25,15,
"Skees, Murray W.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,26197,"Skees, Murray W.",PHIL,B110,001,Formal Logic: Deduction & Infe,3,HARG,270,20 - Beaufort Full Term,  W    ,1:30 PM - 4:00 PM,,25,15,
"Skees, Murray W.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26197,"Skees, Murray W.",PHIL,B110,001,Formal Logic: Deduction & Infe,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,25,15,
"Skees, Murray W.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,29368,"Skees, Murray W.",PHIL,B303,01W,Critical Social Theories,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,1,2,[student: Starla Sue Spence]
"Skees, Murray W.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26199,"Skees, Murray W.",PHIL,B313,B01,Philosophy of Art,3,CFA,202,20 - Beaufort Full Term, T Th   ,12:15 PM - 1:30 PM,,25,7,
"Skees, Murray W.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,26199,"Skees, Murray W.",PHIL,B313,B01,Philosophy of Art,3,CFA,202,20 - Beaufort Full Term,   Th   ,10:45 AM - 1:15 PM,,25,7,
"Smith, Bradley A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27650,"Smith, Bradley A.",PUBH,B310,001,Intro to Public Health,3,SCITEC,223,20 - Beaufort Full Term,M W    ,5:00 PM - 6:15 PM,,25,11,
"Smith, Bradley A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27650,"Smith, Bradley A.",PUBH,B310,001,Intro to Public Health,3,SCITEC,223,20 - Beaufort Full Term,M      ,4:15 PM - 6:45 PM,,25,11,
"Smith, Eva M.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28275,"Smith, Eva M.",HRTM,B230,001,Hospitality Management,3,HARG,156,20 - Beaufort Full Term, T Th   ,9:25 AM - 10:40 AM,,25,12,
"Smith, Eva M.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,28275,"Smith, Eva M.",HRTM,B230,001,Hospitality Management,3,HARG,156,20 - Beaufort Full Term,   Th   ,8:00 AM - 10:30 AM,,25,12,
"Smith, Eva M.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31249,"Smith, Eva M.",HRTM,B240,IS1,Event Promotion,3,,,20 - Beaufort Full Term,       ,,TBA,2,2,Taught as Independent Study
"Smith, Eva M.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28237,"Smith, Eva M.",HRTM,B290,P10,Practicum,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,25,9,PC10
"Smith, Eva M.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28313,"Smith, Eva M.",HRTM,B421,01T,Finance & Revenue Management,3,HHHC,214,20 - Beaufort Full Term,M W    ,11:30 AM - 12:45 PM,,25,11,
"Smith, Eva M.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,28313,"Smith, Eva M.",HRTM,B421,01T,Finance & Revenue Management,3,HHHC,214,20 - Beaufort Full Term,  W    ,10:45 AM - 1:15 PM,,25,11,
"Smith, Eva M.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,29645,"Smith, Eva M.",SPRT,B201,001,Intro to Sport Management,3,HARG,204,20 - Beaufort Full Term,M W F  ,8:00 AM - 8:50 AM,,25,11,
"Smith, Eva M.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,29645,"Smith, Eva M.",SPRT,B201,001,Intro to Sport Management,3,HARG,204,20 - Beaufort Full Term,  W    ,8:00 AM - 10:30 AM,,25,11,
"Smith, George",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27753,"Smith, George",ACCT,B429,001,Internship in Accounting,2,,,20 - Beaufort Full Term,       ,,TBA,5,2,
"Smith, George",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27754,"Smith, George",BADM,B379,001,Business Ethics,3,HARG,275,20 - Beaufort Full Term,M W F  ,2:30 PM - 3:20 PM,,30,26,
"Smith, George",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27754,"Smith, George",BADM,B379,001,Business Ethics,3,HARG,275,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,30,26,
"Smith, George",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31471,"Smith, George",BADM,B379,CH1,Business Ethics,3,HARG,275,20 - Beaufort Full Term,M W F  ,2:30 PM - 3:20 PM,,0,1,
"Smith, George",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,31471,"Smith, George",BADM,B379,CH1,Business Ethics,3,HARG,275,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,0,1,
"Smith, George",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31178,"Smith, George",BADM,B397,001,Topics in Business,3,HARG,260,20 - Beaufort Full Term, T Th   ,6:00 PM - 7:15 PM,,10,7,Leadership Theory and Application
"Smith, George",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27756,"Smith, George",BADM,B429,001,Internship,3,,,20 - Beaufort Full Term,       ,,TBA,5,1,
"Smith, George",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27757,"Smith, George",MGMT,B374,001,Human Resource Management,3,HARG,275,20 - Beaufort Full Term,M W F  ,1:30 PM - 2:20 PM,,30,23,
"Smith, George",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27757,"Smith, George",MGMT,B374,001,Human Resource Management,3,HARG,275,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,30,23,
"Snoddy, Catherine",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28205,"Snoddy, Catherine",COMM,B201,01W,Interpersonal Communication,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,22,20,
"Snoddy, Catherine",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31469,"Snoddy, Catherine",COMM,B201,CHW,Interpersonal Communication,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,0,1,
"Spearen, Charlene",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26782,"Spearen, Charlene",ENGL,B101,LC1,Composition & Rhetoric,3,CFA,103,20 - Beaufort Full Term, T Th   ,12:15 PM - 1:30 PM,,20,19,
"Spearen, Charlene",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,26782,"Spearen, Charlene",ENGL,B101,LC1,Composition & Rhetoric,3,CFA,103,20 - Beaufort Full Term,   Th   ,10:45 AM - 1:15 PM,,20,19,
"Spearen, Charlene",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26784,"Spearen, Charlene",ENGL,B101,LC2,Composition & Rhetoric,3,CFA,103,20 - Beaufort Full Term, T Th   ,1:40 PM - 2:55 PM,,20,17,
"Spearen, Charlene",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,26784,"Spearen, Charlene",ENGL,B101,LC2,Composition & Rhetoric,3,CFA,103,20 - Beaufort Full Term,   Th   ,1:30 PM - 4:00 PM,,20,17,
"Spearen, Charlene",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26785,"Spearen, Charlene",ENGL,B101,LC3,Composition & Rhetoric,3,CFA,103,20 - Beaufort Full Term, T Th   ,4:30 PM - 5:45 PM,,20,20,
"Spearen, Charlene",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,26785,"Spearen, Charlene",ENGL,B101,LC3,Composition & Rhetoric,3,CFA,103,20 - Beaufort Full Term,   Th   ,4:15 PM - 6:45 PM,,20,20,
"Spearen, Charlene",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26880,"Spearen, Charlene",ENGL,B102,002,Composition and Literature,3,HARG,159,20 - Beaufort Full Term, T Th   ,9:25 AM - 10:40 AM,,22,21,
"Spearen, Charlene",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,26880,"Spearen, Charlene",ENGL,B102,002,Composition and Literature,3,HARG,159,20 - Beaufort Full Term,   Th   ,8:00 AM - 10:30 AM,,22,21,
"Spearen, Charlene",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31011,"Spearen, Charlene",ENGL,B102,003,Composition and Literature,3,HARG,159,20 - Beaufort Full Term, T Th   ,8:00 AM - 9:15 AM,,22,21,
"Spearen, Charlene",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,31011,"Spearen, Charlene",ENGL,B102,003,Composition and Literature,3,HARG,159,20 - Beaufort Full Term, T     ,8:00 AM - 10:30 AM,,22,21,
"Spirrison, Charles L.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,25640,"Spirrison, Charles L.",PSYC,B311,P1B,Abnormal Psychology,3,WEB2,BEAUFORT,2B - Beaufort Second Half Term,       ,,TBA,25,23,PC students ONLY
"Spirrison, Charles L.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,25642,"Spirrison, Charles L.",PSYC,B341,P0A,Personality Theory,3,WEB2,BEAUFORT,2A - Beaufort First Half Term,       ,,TBA,25,22,PC students ONLY
"Staton, Joseph L.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27592,"Staton, Joseph L.",BIOL,B290,001,Weekly Seminar in Science,1,SCITEC,122,20 - Beaufort Full Term,    F  ,1:30 PM - 2:20 PM,,20,15,
"Staton, Joseph L.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27642,"Staton, Joseph L.",BIOL,B303,LC1,Fundamental Genetics,3,CFA,100,20 - Beaufort Full Term, T Th   ,10:50 AM - 12:05 PM,,24,9,
"Staton, Joseph L.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27642,"Staton, Joseph L.",BIOL,B303,LC1,Fundamental Genetics,3,CFA,100,20 - Beaufort Full Term, T     ,10:45 AM - 1:15 PM,,24,9,
"Staton, Joseph L.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27575,"Staton, Joseph L.",MSCI,B210,001,Oceans and Society,4,SCITEC,223,20 - Beaufort Full Term, T Th   ,1:40 PM - 2:55 PM,,24,21,
"Staton, Joseph L.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27575,"Staton, Joseph L.",MSCI,B210,001,Oceans and Society,4,SCITEC,223,20 - Beaufort Full Term,   Th   ,1:30 PM - 4:00 PM,,24,21,
"Stuart, Aurel E.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28476,"Stuart, Aurel E.",MGMT,B473,01B,Mgmt Operations of Small Bus,3,SCITEC,123,2B - Beaufort Second Half Term, T Th   ,1:40 PM - 4:10 PM,,30,14,
